-17.7880515,0.43915529,-17.5582591,-0.349848653,-17.62391407,0.0029427,-17.39412168,-0.002000839
-17.77710901,0.472368796,-17.54731661,-0.369385196,-17.61297158,0.002984192,-17.38317918,-0.002053862
-17.76616651,0.50889773,-17.53637411,-0.391249608,-17.60202908,0.003014044,-17.37223669,-0.002104795
-17.75522402,0.548242996,-17.52543162,-0.415062961,-17.59108659,0.003031945,-17.36129419,-0.002153923
-17.74428152,0.590176116,-17.51448912,-0.440380834,-17.58014409,0.003037677,-17.3503517,-0.002202085
-17.73333902,0.634151833,-17.50354663,-0.466742234,-17.5692016,0.003030488,-17.3394092,-0.002250393
-17.72239653,0.679186114,-17.49260413,-0.493703128,-17.5582591,0.00301111,-17.32846671,-0.002299764
-17.71145403,0.724481045,-17.48166164,-0.520846934,-17.54731661,0.002981383,-17.31752421,-0.002349647
-17.70051154,0.769675255,-17.47071914,-0.548296031,-17.53637411,0.002943578,-17.30658172,-0.002399089
-17.68956904,0.814114862,-17.45977665,-0.57602239,-17.52543162,0.002898303,-17.29563922,-0.002448867
-17.67862655,0.857247613,-17.44883415,-0.604024571,-17.51448912,0.002845719,-17.28469673,-0.002499973
-17.66768405,0.898241137,-17.43789166,-0.631843707,-17.50354663,0.002788914,-17.27375423,-0.002552469
-17.65674156,0.936095331,-17.42694916,-0.658627871,-17.49260413,0.002731664,-17.26281174,-0.002605077
-17.64579906,0.970446172,-17.41600667,-0.684897653,-17.48166164,0.002676514,-17.25186924,-0.002656802
-17.63485657,1.000518014,-17.40506417,-0.711089372,-17.47071914,0.002625101,-17.24092675,-0.002707912
-17.62391407,1.025958918,-17.39412168,-0.736652194,-17.45977665,0.002578459,-17.22998425,-0.002756862
-17.61297158,1.046733327,-17.38317918,-0.761206135,-17.44883415,0.002538536,-17.21904176,-0.002801346
-17.60202908,1.062248017,-17.37223669,-0.78483475,-17.43789166,0.002506988,-17.20809926,-0.002840266
-17.59108659,1.072293864,-17.36129419,-0.807633951,-17.42694916,0.002484908,-17.19715677,-0.002873698
-17.58014409,1.076750149,-17.3503517,-0.829841747,-17.41600667,0.002473192,-17.18621427,-0.002901275
-17.5692016,1.07534012,-17.3394092,-0.851675827,-17.40506417,0.002472114,-17.17527178,-0.002922985
-17.5582591,1.068285426,-17.32846671,-0.873372566,-17.39412168,0.002481489,-17.16432928,-0.002938404
-17.54731661,1.056188038,-17.31752421,-0.894837177,-17.38317918,0.002500542,-17.15338679,-0.002945634
